STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 13:53,FM-15,BKN:07 250,6.00,FU:3 |HZ:04 FU:05 |FU:04,90,32.2,69,20.4,56,13.3,32,8,040,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0509,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 14:53,FM-15,BKN:07 250,6.00,FU:3 |HZ:04 FU:05 |FU:04,90,32.2,69,20.6,57,13.9,33,0,000,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0509,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 15:53,FM-15,BKN:07 250,5.00,FU:3 |HZ:04 FU:05 |FU:04,90,32.2,70,21.2,59,15.0,35,7,260,,29.82,6,,29.85,0.00,29.85,,,,,,,,,,0509,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 16:53,FM-15,BKN:07 250,5.00,FU:3 |HZ:04 FU:05 |FU:04,91,32.8,69,20.5,56,13.3,31,9,190,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 17:53,FM-15,SCT:04 43 BKN:07 250,5.00,FU:3 |HZ:04 FU:05 |FU:04,90,32.2,68,19.9,54,12.2,29,9,180,,29.79,,,29.82,0.00,29.82,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 18:53,FM-15,FEW:02 44 SCT:04 110 BKN:07 250,6.00,HZ:7 |FU:05 |HZ:05,86,30.0,67,19.4,55,12.8,35,7,180,,29.79,5,,29.82,0.00,29.82,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 19:53,FM-15,BKN:07 95 BKN:07 250,6.00,HZ:7 |FU:05 |HZ:05,82,27.8,65,18.4,54,12.2,38,7,160,,29.79,,,29.82,0.00,29.82,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 20:53,FM-15,BKN:07 70 BKN:07 250,8.00,,79,26.1,63,17.3,52,11.1,39,7,170,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 21:53,FM-15,BKN:07 60 BKN:07 250,10.00,,78,25.6,62,16.8,51,10.6,39,7,170,,29.80,3,,29.83,0.00,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 22:53,FM-15,BKN:07 50 BKN:07 250,10.00,,75,23.9,61,16.0,50,10.0,41,5,140,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 23:53,FM-15,BKN:07 50 BKN:07 250,10.00,,72,22.2,60,15.6,51,10.6,48,5,150,,29.80,,,29.83,0.00,29.83,92,53,72,-3.7,,,,0,7,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,92,53,72,-3.7,,,,0,7,0510,1914,HZ:08,0.00,,,29.83,,5.3,15,160,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 00:53,FM-15,BKN:07 50 BKN:07 250,10.00,,68,20.0,58,14.7,51,10.6,55,0,000,,29.80,8,,29.83,0.00,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 01:53,FM-15,BKN:07 50 BKN:07 250,10.00,,61,16.1,55,12.8,50,10.0,67,3,330,,29.79,,,29.83,0.00,29.82,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 02:53,FM-15,BKN:07 50 BKN:07 250,10.00,,63,17.2,58,14.4,54,12.2,73,5,300,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 03:53,FM-15,SCT:04 50 SCT:04 250,10.00,,61,16.1,57,13.9,54,12.2,78,3,310,,29.81,3,,29.84,0.00,29.84,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 04:53,FM-15,SCT:04 60 SCT:04 200,10.00,,61,16.1,59,14.8,57,13.9,87,5,320,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 05:53,FM-15,BKN:07 200,6.00,FU:3 HZ:7 |HZ:04 FU:05 |FU:04 HZ:05,62,16.7,60,15.4,58,14.4,86,0,000,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 06:53,FM-15,FEW:02 70 SCT:04 200,6.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,66,18.9,62,16.6,59,15.0,78,0,000,,29.85,2,,29.88,0.00,29.88,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 07:53,FM-15,FEW:02 200,6.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,75,23.9,64,17.9,57,13.9,54,0,000,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 08:53,FM-15,FEW:02 32,7.00,,79,26.1,65,18.1,55,12.8,44,0,000,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 09:53,FM-15,BKN:07 30,6.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,82,27.8,67,19.2,57,13.9,42,3,VRB,,29.85,0,,29.88,0.00,29.88,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 10:53,FM-15,BKN:07 30,3.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,85,29.4,68,19.8,57,13.9,39,6,210,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 11:13,FM-16,BKN:07 28,3.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,86,30.0,67,19.4,55,12.8,35,6,260,,29.84,,,,,29.87,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 11:53,FM-15,BKN:07 26,3.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,89,31.7,67,19.2,52,11.1,28,0,000,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 12:14,FM-16,BKN:07 23,2.50,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,90,32.2,66,19.1,51,10.6,26,3,200,,29.82,,,,,29.85,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 12:53,FM-15,BKN:07 25,2.50,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,93,33.9,68,20.1,53,11.7,26,9,190,,29.81,8,,29.84,0.00,29.84,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 13:43,FM-16,SCT:04 25,3.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,95,35.0,68,19.8,50,10.0,22,10,200,20,29.80,,,,,29.83,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 13:53,FM-15,SCT:04 25,3.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,96,35.6,67,19.5,48,8.9,19,15,190,,29.79,,,29.83,0.00,29.82,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 14:53,FM-15,FEW:02 250,7.00,,98,36.7,67,19.4,46,7.8,17,10,180,,29.77,,,29.80,0.00,29.80,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 15:53,FM-15,FEW:02 250,10.00,,97,36.1,68,20.1,50,10.0,20,18,200,,29.75,7,,29.78,0.00,29.78,,,,,,,,,,0510,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 16:53,FM-15,FEW:02 250,10.00,,94,34.4,68,20.1,52,11.1,24,15,190,24,29.74,,,29.77,0.00,29.77,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 17:53,FM-15,CLR:00,10.00,,90,32.2,67,19.4,52,11.1,27,16,200,,29.73,,,29.76,0.00,29.76,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 18:53,FM-15,SCT:04 50,10.00,,84,28.9,65,18.5,53,11.7,34,8,220,,29.75,5,,29.78,0.00,29.78,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 19:53,FM-15,FEW:02 50,10.00,,78,25.6,63,17.1,52,11.1,40,8,190,,29.76,,,29.79,0.00,29.79,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 20:53,FM-15,CLR:00,10.00,,74,23.3,61,16.0,51,10.6,45,9,160,,29.78,,,29.81,0.00,29.81,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 21:53,FM-15,CLR:00,10.00,,75,23.9,60,15.7,49,9.4,40,10,160,,29.78,1,,29.81,0.00,29.81,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 22:53,FM-15,SCT:04 28,10.00,,71,21.7,59,15.1,50,10.0,47,11,150,,29.79,,,29.82,0.00,29.82,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 23:14,FM-16,BKN:07 28,10.00,,70s,21.1s,59,14.9,50,10.0,49,13,150,,29.79,,,,,29.82,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 23:53,FM-15,BKN:07 28,10.00,,70,21.1,59,14.9,50,10.0,49,10,150,,29.80,,,29.83,0.00,29.83,99,59,79,3.4,,,,0,14,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,99,59,79,3.4,,,,0,14,0511,1913,HZ:08,0.00,,,29.79,,6.9,24,170,21,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 00:13,FM-16,BKN:07 31,10.00,,69,20.6,59,14.9,51,10.6,53,7,160,,29.79,,,,,29.82,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 00:53,FM-15,OVC:08 33,10.00,,68,20.0,58,14.4,50,10.0,53,10,160,,29.80,1,,29.83,0.00,29.83,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 01:53,FM-15,BKN:07 38 BKN:07 75,10.00,,66,18.9,58,14.3,51,10.6,59,9,170,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 02:53,FM-15,BKN:07 70,10.00,,65,18.3,57,14.0,51,10.6,61,8,150,,29.81,,,29.84,0.00,29.84,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 03:53,FM-15,BKN:07 70,10.00,,63,17.2,56,13.6,51,10.6,65,6,170,,29.81,1,,29.84,0.00,29.84,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 04:53,FM-15,BKN:07 70,10.00,,62,16.7,56,13.3,51,10.6,67,7,160,,29.82,,,29.86,0.00,29.85,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 05:53,FM-15,OVC:08 65,10.00,,62,16.7,56,13.6,52,11.1,70,6,160,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 06:53,FM-15,BKN:07 70,10.00,,63,17.2,57,14.1,53,11.7,70,6,170,,29.87,3,,29.90,0.00,29.90,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 07:36,FM-16,BKN:07 28,10.00,,64,17.8,58,14.4,53,11.7,68,3,120,,29.88,,,,,29.91,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 07:53,FM-15,SCT:04 28,10.00,,66,18.9,59,14.8,53,11.7,63,3,070,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 08:53,FM-15,CLR:00,10.00,,70,21.1,60,15.7,53,11.7,55,0,000,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 09:53,FM-15,CLR:00,10.00,,73,22.8,62,16.9,55,12.8,53,6,200,,29.89,1,,29.92,0.00,29.92,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 10:53,FM-15,CLR:00,9.00,,75,23.9,63,17.3,55,12.8,50,6,210,,29.89,,,29.93,0.00,29.92,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 11:53,FM-15,FEW:02 250,7.00,,80,26.7,65,18.6,56,13.3,44,7,190,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 12:53,FM-15,FEW:02 250,6.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,83,28.3,66,19.1,56,13.3,40,0,000,,29.87,8,,29.90,0.00,29.90,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 13:53,FM-15,FEW:02 50 SCT:04 250,6.00,HZ:7 FU:3 |HZ:04 FU:05 |FU:04 HZ:05,85,29.4,65,18.2,51,10.6,31,3,280,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 14:53,FM-15,SCT:04 50 SCT:04 250,7.00,,88,31.1,64,17.8,47,8.3,24,0,000,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 15:53,FM-15,FEW:02 50,10.00,,90,32.2,65,18.2,47,8.3,23,0,000,,29.83,6,,29.86,0.00,29.86,,,,,,,,,,0511,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-05 16:53,FM-15,SCT:04 50,7.00,,90,32.2,66,18.9,50,10.0,25,0,000,,29.82,,,29.86,0.00,29.85,,,,,,,,,,0512,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
